index,buysell,durationtype,advisor,otheradvices,symbolname,success,advisor,niftysentiment
626,1,1,73,False,RAIN,False,73,1
627,1,3,121,True,ESCORTS,False,121,1
628,1,2,170,True,HINDUNILVR,True,170,2
629,1,3,134,True,ASHOKLEY,True,134,1
630,1,2,170,False,LT,False,170,1
631,1,2,73,True,RPGLIFE,True,73,1
632,1,1,73,True,TATACOMM,True,73,2
633,2,3,141,False,ABB,True,141,1
634,1,3,121,True,BHARATFORG,False,121,1
635,1,2,39,True,KOTAKBANK,False,39,2
636,1,2,175,True,TCS,True,175,1
637,1,2,198,False,SICAL,False,198,1
638,2,2,167,True,WOCKPHARMA,True,167,1
639,2,2,175,True,BPCL,False,175,2
640,1,2,191,True,STAR,True,191,1
641,1,3,157,True,ACC,True,157,1
642,1,2,168,False,HCLTECH,True,168,1
643,1,2,184,False,BAJAJFINSV,False,184,2
644,1,2,170,True,ITC,True,170,1
645,2,2,170,True,HINDZINC,False,170,1
646,1,3,196,True,BALKRISIND,True,196,2
647,1,3,165,True,SUNPHARMA,True,165,1
648,1,3,121,False,GLENMARK,True,121,1
649,1,2,166,True,ESCORTS,False,166,2
650,1,3,121,True,AXISBANK,True,121,1
653,1,3,156,False,HSIL,True,156,1
654,1,2,167,False,ADANIENT,True,167,1
655,1,2,167,True,M&M,False,167,1
656,1,3,152,False,GAIL,True,152,2
657,1,2,162,True,MARUTI,False,162,1
658,2,2,167,False,HINDPETRO,True,167,2
659,1,3,121,False,ESCORTS,True,121,2
660,1,2,168,True,BEL,False,168,1
661,1,2,39,False,CESC,False,39,2
662,1,2,39,True,RELCAPITAL,True,39,1
663,1,2,39,True,RELCAPITAL,False,39,2
664,1,2,39,True,VOLTAS,False,39,1
665,1,1,39,True,RELCAPITAL,True,39,1
666,2,2,168,False,TORNTPOWER,False,168,2
667,1,2,151,True,ULTRACEMCO,True,151,1
668,1,2,228,True,ASHOKLEY,False,228,2
669,1,2,170,True,AMARAJABAT,False,170,1
670,2,2,168,False,IOC,True,168,2
671,1,2,167,True,JSWSTEEL,True,167,1
672,2,2,128,False,TATAGLOBAL,False,128,1
673,1,1,73,True,GNFC,True,73,2
674,1,2,39,True,TATAMOTORS,True,39,0
675,1,2,39,False,MANINDS,False,39,0
676,1,3,121,False,NESTLEIND,True,121,1
677,1,1,73,False,BAJFINANCE,True,73,2
678,1,2,168,True,PEL,True,168,1
679,1,2,39,False,JSWSTEEL,True,39,1
680,1,2,162,True,ASHOKLEY,False,162,2
681,1,3,137,True,SUNPHARMA,True,137,2
682,2,2,168,True,AMBUJACEM,True,168,2
685,1,2,162,False,ADANIPORTS,False,162,1
686,1,3,39,False,JINDALSAW,True,39,1
687,1,2,39,False,SUNPHARMA,True,39,2
688,1,2,39,True,HINDALCO,False,39,1
689,1,1,73,True,JAICORPLTD,False,73,1
690,1,1,73,False,JETAIRWAYS,False,73,1
691,1,2,39,True,TATAMOTORS,False,39,2
692,1,1,73,False,STAR,False,73,1
693,1,2,170,False,EIHOTEL,False,170,1
694,2,2,128,False,TITAN,False,128,1
695,1,1,73,True,JUSTDIAL,True,73,1
696,1,1,73,True,VIPIND,True,73,1
697,1,2,219,True,CANBK,False,219,1
698,1,2,39,False,APOLLOTYRE,False,39,2
699,2,1,109,False,TITAN,True,109,1
700,1,1,39,False,BAJAJFINSV,True,39,1
701,1,1,73,False,OBEROIRLTY,False,73,1
702,1,1,73,False,TECHM,True,73,1
703,1,1,73,False,ZEEL,True,73,1
704,1,1,73,False,BRIGADE,True,73,1
706,1,2,39,True,DRREDDY,False,39,1
707,1,1,73,False,TATAMOTORS,False,73,1
708,1,2,39,False,DABUR,False,39,1
709,1,1,73,False,BOMDYEING,True,73,2
710,1,2,39,True,RAMCOCEM,True,39,1
711,1,2,128,False,AMARAJABAT,False,128,1
712,1,2,39,True,JSWSTEEL,True,39,1
713,1,2,175,True,ULTRACEMCO,True,175,1
714,1,3,146,True,BAJFINANCE,True,146,2
715,1,3,156,True,BAJFINANCE,True,156,2
716,1,2,197,False,ORIENTBANK,False,197,2
717,1,2,167,False,ADANIENT,True,167,1
718,1,1,73,True,RAMKY,True,73,1
720,1,2,39,False,ARVIND,False,39,1
722,1,1,73,True,KOLTEPATIL,False,73,1
723,1,1,73,False,BPCL,True,73,2
724,1,1,73,False,POLARIS,True,73,1
725,1,1,73,False,JAYBARMARU,False,73,1
726,1,2,39,False,AUROPHARMA,False,39,1
727,1,2,170,False,BAJAJELEC,False,170,1
728,1,2,39,False,CIPLA,False,39,2
729,1,2,39,True,EXIDEIND,False,39,1
730,1,2,39,False,DIVISLAB,True,39,1
731,1,2,175,True,EXIDEIND,True,175,2
732,1,2,167,False,BATAINDIA,True,167,1
733,1,3,156,True,BHEL,True,156,1
734,1,1,73,True,JAICORPLTD,True,73,1
735,1,1,39,True,GICRE,False,39,1
736,1,1,73,True,FRETAIL,True,73,1
738,2,2,167,False,KOTAKBANK,False,167,1
739,1,2,128,True,HCLTECH,True,128,2
740,1,2,168,True,VGUARD,False,168,1
742,1,1,39,True,AXISBANK,True,39,1
743,1,1,39,False,ADANIPOWER,False,39,2
744,1,1,73,False,PANACEABIO,False,73,1
745,1,2,39,False,CENTURYTEX,False,39,1
746,1,2,39,False,TATACOMM,False,39,1
747,1,2,39,False,SUNPHARMA,False,39,2
748,1,1,73,True,KOLTEPATIL,False,73,1
749,1,1,73,False,RELCAPITAL,False,73,2
750,1,2,170,True,TCS,True,170,1
751,1,1,39,True,TITAN,False,39,2
752,1,2,39,False,VOLTAS,False,39,2
753,2,2,167,False,RAYMOND,False,167,2
754,1,3,143,True,HCLTECH,True,143,2
755,1,3,161,True,JSWSTEEL,True,161,1
756,1,1,73,False,RADICO,False,73,2
757,1,3,121,False,PERSISTENT,False,121,2
758,1,3,142,True,BANKBARODA,False,142,1
759,1,2,39,False,LICHSGFIN,False,39,2
761,1,1,73,True,FRETAIL,False,73,1
762,1,2,167,True,DHFL,False,167,2
763,1,2,168,True,SUNPHARMA,True,168,1
765,1,2,39,True,JSWSTEEL,True,39,1
766,1,2,151,False,INDUSINDBK,False,151,1
767,1,1,73,True,GRAPHITE,False,73,1
768,1,3,121,False,HCC,False,121,1
769,1,3,176,True,DCBBANK,True,176,0
770,1,2,244,True,SBIN,False,244,1
772,1,1,73,False,PCJEWELLER,False,73,1
774,1,1,39,True,ABCAPITAL,True,39,1
776,1,1,39,True,GICRE,False,39,1
778,1,1,73,True,MASTEK,True,73,1
787,1,2,167,True,AXISBANK,True,167,2
788,1,2,166,False,INDUSINDBK,False,166,2
789,1,3,156,True,SUVEN,True,156,1
790,1,1,73,False,APOLLOTYRE,True,73,1
792,1,2,39,True,GICRE,True,39,1
793,1,3,121,False,PRAJIND,True,121,2
794,1,1,73,False,HITECHGEAR,False,73,1
798,1,2,39,True,SAIL,True,39,1
799,1,1,109,True,BFUTILITIE,False,109,2
800,1,2,162,False,HDFCLIFE,False,162,2
801,1,3,165,True,AXISBANK,True,165,2
802,1,2,167,True,AXISBANK,True,167,1
803,1,3,158,False,GLENMARK,True,158,1
804,1,1,73,True,FRETAIL,False,73,1
805,1,1,73,True,APTECHT,False,73,1
806,1,1,73,True,FRETAIL,True,73,1
810,1,1,73,False,DHFL,True,73,1
815,1,3,145,True,TCS,True,145,0
816,1,2,162,True,M&M,False,162,0
817,1,2,215,False,FSL,False,215,0
818,1,1,73,True,RADICO,True,73,1
819,1,2,39,False,ADANIPOWER,True,39,1
820,1,1,39,True,AXISBANK,True,39,1
821,1,1,73,True,BFUTILITIE,True,73,1
822,1,1,73,False,KSCL,False,73,1
823,1,1,73,True,JUSTDIAL,False,73,1
824,1,1,73,False,SAREGAMA,False,73,1
825,1,1,73,True,DBL,True,73,1
826,1,1,73,True,RPGLIFE,True,73,1
827,1,2,162,False,HINDALCO,True,162,1
828,1,1,73,True,FRETAIL,True,73,1
829,1,1,73,True,VIPIND,True,73,1
830,1,3,121,True,JSWSTEEL,False,121,2
831,1,1,73,True,MASTEK,True,73,1
832,1,1,73,False,GRAPHITE,True,73,2
833,1,1,73,True,APTECHT,False,73,1
834,1,2,39,False,VOLTAS,True,39,2
835,1,1,73,True,APTECHT,True,73,1
836,1,3,142,False,NIITTECH,True,142,1
837,1,2,39,False,JSWSTEEL,True,39,1
838,1,2,175,False,BATAINDIA,False,175,1
839,1,2,151,False,HDFCBANK,True,151,1
840,1,1,73,False,GNFC,True,73,1
841,1,2,39,True,SAIL,True,39,1
842,1,1,73,True,BFUTILITIE,False,73,1
843,1,2,73,False,SUNPHARMA,True,73,1
844,2,2,175,False,IRB,False,175,2
845,1,3,140,True,AXISBANK,True,140,2
846,1,2,169,True,TORNTPOWER,True,169,2
847,1,3,39,False,SUNPHARMA,False,39,1
848,1,2,39,False,ONGC,False,39,2
849,1,2,39,True,DRREDDY,False,39,1
850,1,1,73,True,RAMKY,False,73,1
851,1,2,170,False,TCS,False,170,1
852,1,2,162,True,TATASTEEL,True,162,1
853,1,1,73,True,GRAPHITE,False,73,1
854,1,2,39,False,TATACHEM,False,39,1
855,1,1,73,False,DLINKINDIA,False,73,1
856,1,1,73,False,BHARTIARTL,False,73,2
857,1,1,73,False,JINDALSTEL,True,73,1
858,1,2,39,True,EXIDEIND,False,39,2
859,1,3,157,True,LUPIN,True,157,1
860,1,2,215,True,TATASTEEL,False,215,2
861,1,3,140,True,EXIDEIND,True,140,0
862,1,1,39,True,VOLTAS,False,39,1
863,1,1,73,False,ARVIND,False,73,2
864,1,1,73,True,PCJEWELLER,True,73,2
865,1,2,39,True,RELCAPITAL,True,39,1
866,1,1,73,False,RAIN,False,73,2
867,1,1,73,False,GNFC,True,73,2
869,1,2,128,True,HINDUNILVR,False,128,1
871,1,2,170,True,RELIANCE,False,170,2
872,2,2,162,False,BHARTIARTL,False,162,0
873,1,1,109,False,ICICIBANK,False,109,2
874,1,1,73,False,BFINVEST,True,73,1
877,1,2,212,True,EXIDEIND,True,212,0
878,1,3,161,True,M&M,True,161,0
879,2,3,188,False,LICHSGFIN,True,188,1
880,1,1,73,True,MINDTREE,False,73,2
881,1,3,39,True,RELCAPITAL,True,39,1
882,1,2,39,True,VOLTAS,False,39,1
883,1,2,39,False,TECHM,True,39,1
884,1,1,73,False,VIPIND,False,73,2
885,1,2,39,False,CENTURYTEX,False,39,2
886,2,1,39,False,VOLTAS,True,39,1
887,1,3,158,False,MINDTREE,True,158,2
888,1,2,39,False,ASIANPAINT,True,39,1
889,1,1,73,False,JETAIRWAYS,False,73,2
890,1,2,39,False,TATACOMM,False,39,2
891,1,1,73,False,JINDALSTEL,False,73,2
892,2,2,168,False,ADANIPORTS,False,168,1
893,1,3,121,True,JSWSTEEL,False,121,2
894,1,3,121,False,ADANIPORTS,False,121,2
895,1,2,128,False,M&MFIN,False,128,1
896,1,2,162,False,INDIANB,False,162,1
897,1,3,164,True,TCS,True,164,0
898,1,2,39,True,IBULHSGFIN,True,39,2
899,1,3,143,True,ULTRACEMCO,True,143,1
900,1,3,121,False,LICHSGFIN,False,121,1
901,1,3,73,True,GRUH,False,73,1
902,1,3,157,False,SHREECEM,True,157,1
903,1,3,39,True,AXISBANK,True,39,2
904,1,3,130,False,AUROPHARMA,True,130,2
905,1,3,157,False,NAUKRI,True,157,1
906,1,2,168,True,GRASIM,False,168,1
907,1,3,157,False,DIVISLAB,True,157,1
908,1,2,162,False,ASHOKLEY,True,162,1
909,1,3,158,False,COFFEEDAY,True,158,1
910,1,3,144,False,CIPLA,True,144,1
911,1,2,128,True,TITAN,False,128,2
912,1,2,39,True,GRASIM,False,39,2
913,1,3,121,False,AARTIIND,True,121,2
914,1,3,138,True,MARICO,True,138,1
915,1,2,39,True,TECHM,False,39,1
916,2,3,133,True,BERGEPAINT,True,133,1
917,1,2,109,False,BFUTILITIE,True,109,1
918,1,2,128,True,RELIANCE,False,128,2
919,1,3,121,False,ACC,False,121,2
920,1,3,129,True,HEXAWARE,True,129,2
921,1,2,73,True,NIITTECH,False,73,2
922,1,2,109,True,RELINFRA,True,109,1
923,1,3,109,False,MAJESCO,False,109,1
924,1,3,121,False,ADANIPORTS,False,121,1
925,1,3,137,False,COALINDIA,True,137,1
926,1,1,73,False,JINDALSTEL,False,73,1
927,1,2,168,True,HDFCBANK,False,168,1
928,1,2,219,False,KAJARIACER,True,219,2
929,1,2,170,True,ULTRACEMCO,True,170,1
930,1,3,132,True,NIITTECH,True,132,1
931,1,2,205,False,MARUTI,False,205,2
932,1,3,174,True,BAJFINANCE,True,174,2
933,1,1,73,True,DELTACORP,True,73,2
934,2,3,134,True,CUMMINSIND,True,134,1
935,1,2,151,False,BAJFINANCE,True,151,2
936,1,2,128,True,MARUTI,True,128,2
937,1,3,121,False,M&MFIN,False,121,2
938,1,2,167,True,CAPF,False,167,2
939,1,2,167,True,DIVISLAB,True,167,1
940,1,3,176,False,TVTODAY,True,176,1
941,1,1,39,False,YESBANK,False,39,1
942,1,2,197,False,BALRAMCHIN,False,197,2
943,1,2,39,False,APOLLOTYRE,False,39,2
944,1,2,73,False,LAKSHVILAS,True,73,1
945,1,2,39,False,DLF,False,39,1
946,1,1,73,True,AXISBANK,False,73,2
947,1,2,39,True,VOLTAS,False,39,1
948,1,2,151,True,RELIANCE,True,151,1
949,1,2,109,True,GRAPHITE,True,109,1
950,1,3,145,False,MPHASIS,True,145,2
951,1,3,132,True,PIDILITIND,True,132,1
952,1,2,170,True,ULTRACEMCO,True,170,1
953,2,2,175,True,SRTRANSFIN,False,175,1
954,1,3,144,True,NESTLEIND,True,144,1
955,2,2,175,False,TATAMOTORS,True,175,1
956,1,3,73,True,MINDTREE,True,73,2
957,1,2,39,True,GODREJIND,False,39,2
959,2,2,128,False,TECHM,False,128,2
960,1,3,121,True,NIITTECH,True,121,1
961,1,1,39,False,BAJAJFINSV,True,39,1
962,1,1,73,True,DABUR,True,73,1
963,1,1,73,True,SUNPHARMA,False,73,1
964,1,3,152,True,PETRONET,True,152,1
965,1,1,73,False,ABAN,False,73,1
966,1,3,174,True,BAJFINANCE,True,174,2
967,2,2,167,False,BEL,True,167,1
968,2,2,169,False,EQUITAS,False,169,1
969,2,2,175,False,CEATLTD,False,175,1
970,1,2,39,False,DELTACORP,False,39,2
971,1,2,151,False,COLPAL,True,151,2
972,1,3,142,True,PNB,True,142,1
973,1,1,73,False,TATASTEEL,False,73,2
974,1,2,39,False,RELINFRA,True,39,1
975,1,1,73,False,ASTEC,False,73,2
976,1,3,152,True,LUPIN,True,152,2
977,1,1,73,True,BEPL,False,73,1
978,1,1,73,False,RUSHIL,True,73,2
979,1,2,170,False,PFIZER,True,170,2
980,1,2,175,True,TORNTPHARM,True,175,1
981,1,2,175,True,ULTRACEMCO,True,175,1
982,2,3,161,False,ADANIPORTS,True,161,2
983,1,2,192,True,ICICIBANK,False,192,2
984,1,1,73,False,WOCKPHARMA,False,73,1
985,1,1,73,False,TECHM,True,73,2
986,1,3,121,False,SPTL,False,121,2
987,1,2,39,True,JISLJALEQS,False,39,1
988,1,3,39,True,KOTAKBANK,True,39,1
989,1,2,39,False,APOLLOTYRE,True,39,1
990,1,2,168,True,ITC,True,168,1
991,1,2,73,False,JINDWORLD,False,73,2
992,1,1,73,True,HAVELLS,False,73,2
994,1,3,155,True,LUPIN,True,155,2
995,1,2,128,False,NIITTECH,True,128,1
996,1,2,151,True,DHFL,True,151,1
997,1,2,39,False,AXISBANK,True,39,1
998,1,3,138,True,JSWSTEEL,True,138,2
999,1,3,196,False,TCI,True,196,1
1000,1,2,244,True,ENGINERSIN,False,244,1
1002,1,2,39,True,VOLTAS,False,39,1
1003,1,1,73,False,MUTHOOTCAP,True,73,1
1006,1,2,39,False,ZEEL,False,39,1
1007,1,2,39,True,TECHM,True,39,1
1008,1,3,121,False,HINDZINC,True,121,1
1009,1,3,39,False,IDEA,False,39,1
1010,1,2,39,False,GODREJIND,True,39,1
1011,1,2,39,False,RELCAPITAL,False,39,1
1012,1,1,109,False,JETAIRWAYS,False,109,1
1013,1,2,39,True,JISLJALEQS,True,39,1
1014,1,1,109,False,ESCORTS,False,109,1
1015,1,2,39,False,ADANIPORTS,False,39,1
1016,1,2,39,False,HDFCBANK,False,39,1
1017,1,2,39,False,LUPIN,False,39,1
1018,1,3,148,False,APLLTD,True,148,1
1019,1,2,39,True,BATAINDIA,False,39,1
1020,1,2,39,True,IBULHSGFIN,True,39,1
1021,1,1,109,False,ADFFOODS,True,109,1
1022,1,1,73,True,MINDTREE,True,73,2
1023,1,1,73,True,RELINFRA,False,73,1
1024,1,2,39,False,ASIANPAINT,False,39,2
1025,1,2,39,False,ASIANPAINT,False,39,2
1026,1,3,121,False,TITAN,True,121,2
1027,1,2,39,False,TITAN,False,39,1
1028,1,2,73,False,CAPLIPOINT,True,73,1
1029,1,2,167,True,KPIT,False,167,1
1030,2,2,166,False,MFSL,False,166,1
1031,1,2,167,True,NIITTECH,True,167,2
1032,1,3,133,True,IGL,True,133,1
1033,1,1,73,True,GNFC,False,73,2
1034,1,1,73,False,STRTECH,True,73,1
1035,1,1,73,True,SOBHA,True,73,2
1036,1,1,73,True,COFFEEDAY,False,73,2
1037,1,1,73,True,JUSTDIAL,True,73,2
1038,1,2,39,True,RELINFRA,False,39,1
1039,1,2,128,True,JSWSTEEL,False,128,1
1040,2,2,170,False,JETAIRWAYS,False,170,1
1041,1,3,134,False,CUB,True,134,1
1042,1,2,39,False,DISHTV,False,39,1
1043,1,2,216,True,ASIANPAINT,True,216,1
1044,1,2,39,True,ITC,False,39,1
1045,1,1,73,True,PANACEABIO,False,73,1
1046,1,2,73,True,AVANTIFEED,True,73,1
1047,1,2,166,False,SRF,False,166,2
1048,1,2,39,False,GODREJIND,False,39,1
1049,2,2,166,False,IOC,False,166,1
1051,1,3,159,True,SUNPHARMA,True,159,1
1053,1,2,167,False,RADICO,False,167,1
1054,1,2,169,True,TATASTEEL,False,169,2
1055,2,3,164,False,BALKRISIND,True,164,2
1056,1,2,162,True,SBIN,True,162,1
1058,1,3,121,False,BAJAJELEC,False,121,1
1059,1,2,109,False,TITAN,True,109,1
1060,2,2,166,False,OIL,False,166,1
1061,1,2,162,True,ITC,True,162,1
1062,2,2,133,False,CADILAHC,True,133,2
1063,1,1,73,False,PGEL,False,73,1
1064,1,2,170,False,TVSMOTOR,False,170,1
1065,1,2,73,False,TATASTEEL,False,73,2
1066,2,3,144,False,CASTROLIND,True,144,2
1067,2,2,162,False,HAVELLS,False,162,1
1068,1,2,39,True,SBIN,True,39,1
1069,1,2,162,False,BATAINDIA,True,162,1
1070,2,2,133,False,CENTURYTEX,True,133,2
1071,1,2,167,True,LICHSGFIN,False,167,1
1072,1,2,194,True,BAJFINANCE,True,194,1
1073,1,2,215,False,L&TFH,False,215,1
1074,1,2,170,True,MARICO,True,170,2
1075,1,2,185,True,WOCKPHARMA,True,185,1
1076,1,3,109,True,GRAPHITE,True,109,1
1077,1,3,121,True,ICICIBANK,False,121,2
1078,1,2,151,False,HDFCBANK,False,151,2
1079,1,3,121,False,SBIN,False,121,2
1080,1,3,121,True,ITC,False,121,2
1081,1,1,73,True,BAJAJELEC,False,73,2
1082,1,1,73,True,HAVELLS,True,73,2
1083,1,1,73,False,GAIL,False,73,2
1084,1,1,73,False,BHARTIARTL,False,73,2
1085,1,3,157,True,SUNPHARMA,True,157,1
1086,1,3,121,False,RKFORGE,False,121,2
1088,1,2,170,True,TVSMOTOR,False,170,1
1089,1,3,121,False,DHFL,False,121,2
1090,1,2,175,True,M&M,False,175,1
1091,2,2,167,True,MCDOWELL-N,False,167,1
1092,1,2,166,False,INFY,True,166,2
1093,1,3,176,False,TECHM,True,176,2
1094,1,2,197,True,WOCKPHARMA,True,197,1
1095,1,2,219,True,MINDTREE,False,219,1
1096,1,2,151,False,PETRONET,False,151,1
1097,1,3,180,True,INOXLEISUR,True,180,1
1098,1,2,151,True,TORNTPHARM,False,151,1
1099,1,2,166,True,TORNTPHARM,False,166,1
1100,1,2,166,False,VGUARD,False,166,2
1101,1,3,121,False,NAVKARCORP,False,121,2
1102,1,2,39,False,TATACOMM,True,39,1
1103,1,1,73,False,GRUH,False,73,1
1104,1,2,170,True,RELIANCE,False,170,2
1105,1,3,121,False,CAMLINFINE,False,121,2
1106,1,3,121,True,JSWSTEEL,True,121,1
1107,1,3,121,False,INDUSINDBK,True,121,1
1108,1,2,166,False,IBULHSGFIN,True,166,1
1109,1,2,128,False,HINDUNILVR,True,128,1
1110,1,2,162,False,TORNTPHARM,True,162,2
1111,1,1,73,False,KEC,True,73,1
1112,1,3,121,False,KEI,True,121,1
1113,1,2,167,True,TATASTEEL,False,167,2
1114,1,3,145,True,RELIANCE,True,145,1
1115,1,3,188,True,NAUKRI,True,188,1
1116,1,2,167,True,ASIANPAINT,True,167,1
1117,1,2,166,False,IRB,True,166,1
1118,1,3,154,True,PNB,True,154,2
1119,1,3,121,False,ASHOKA,True,121,1
1120,1,3,121,True,KEC,True,121,1
1121,1,3,121,False,KNRCON,True,121,1
1122,1,2,131,False,ESCORTS,True,131,1
1123,1,2,73,True,JETAIRWAYS,False,73,1
1124,1,3,121,True,VEDL,False,121,2
1125,1,3,160,False,BPCL,True,160,1
1126,1,3,165,False,YESBANK,True,165,1
1127,1,2,168,True,HAVELLS,False,168,1
1128,1,3,176,True,SONATSOFTW,True,176,1
1129,1,2,39,False,M&M,False,39,2
1130,1,1,73,False,KOLTEPATIL,True,73,1
1131,1,2,39,True,EXIDEIND,True,39,1
1132,1,3,156,True,HINDUNILVR,True,156,1
1133,1,3,121,False,IDEA,False,121,1
1134,1,2,128,False,NATIONALUM,True,128,1
1135,1,3,138,True,HCLTECH,True,138,1
1136,1,3,145,False,INDIGO,True,145,1
1137,1,2,39,False,POWERGRID,False,39,2
1138,1,2,39,True,VOLTAS,False,39,2
1139,1,3,144,True,INDHOTEL,True,144,1
1140,1,1,39,True,TVSMOTOR,True,39,1
1141,1,2,39,True,LT,False,39,1
1142,1,2,170,False,ITC,True,170,0
1143,1,2,170,False,HEROMOTOCO,False,170,1
1144,1,2,39,False,LUPIN,False,39,2
1145,1,1,73,False,TECHM,True,73,2
1146,2,2,169,False,JSWSTEEL,False,169,1
1147,1,2,167,False,SUNPHARMA,True,167,1
1148,1,2,131,True,INDIACEM,False,131,1
1149,1,2,109,False,VIDHIING,False,109,2
1150,1,3,157,True,ITC,True,157,0
1151,1,1,73,True,LUMAXIND,True,73,1
1152,1,2,39,False,EXIDEIND,False,39,2
1153,1,1,73,True,CIPLA,False,73,1
1154,2,2,151,False,TATASTEEL,False,151,1
1155,1,2,167,True,BAJAJFINSV,False,167,1
1156,1,3,144,True,SUNPHARMA,True,144,2
1157,1,1,39,True,RAMCOCEM,False,39,1
1158,1,1,73,False,DREDGECORP,False,73,1
1159,1,2,39,False,TATACOMM,False,39,1
1160,1,2,215,True,YESBANK,True,215,0
1162,1,3,145,True,EXIDEIND,True,145,1
1163,2,3,157,False,CYIENT,True,157,2
1164,1,3,142,True,DABUR,True,142,1
1165,1,3,158,True,SAIL,True,158,1
1166,1,3,160,True,RELIANCE,True,160,0
1167,1,3,174,True,BAJAJ-AUTO,True,174,0
1168,1,2,39,False,LUPIN,True,39,2
1169,1,3,121,False,SPTL,False,121,2
1170,1,1,73,True,BOMDYEING,False,73,1
1171,1,3,161,True,HAVELLS,True,161,2
1172,1,2,167,True,ACC,True,167,1
1173,1,2,175,True,STAR,True,175,1
1174,1,1,73,True,JETAIRWAYS,False,73,1
1175,1,1,73,False,SUNTV,False,73,1
1176,1,3,180,True,INDUSINDBK,True,180,1
1177,1,2,170,False,BAJAJ-AUTO,False,170,1
1178,1,3,138,True,SUNPHARMA,True,138,0
1179,1,2,151,False,KOTAKBANK,True,151,0
1180,1,3,130,True,MARUTI,True,130,0
1181,1,1,73,True,RAIN,False,73,1
1182,1,2,73,True,AVANTIFEED,True,73,1
1183,1,2,166,True,GODREJIND,True,166,1
1184,1,1,73,False,ZUARIGLOB,False,73,1
1185,1,3,178,True,SUNPHARMA,True,178,0
1186,2,2,205,False,IBULHSGFIN,False,205,0
1187,1,3,121,False,ORIENTPPR,False,121,1
1188,1,3,121,True,VEDL,False,121,2
1189,1,2,39,False,BALKRISIND,False,39,1
1191,1,2,197,False,BAJAJFINSV,False,197,1
1192,1,2,167,True,DABUR,True,167,2
1193,1,3,142,False,BRITANNIA,True,142,1
1194,1,2,162,False,ESCORTS,True,162,1
1195,1,3,138,True,KOTAKBANK,True,138,1
1197,2,2,151,True,UNIONBANK,True,151,1
1198,1,2,39,False,MANALIPETC,False,39,2
1199,1,2,168,False,JAICORPLTD,False,168,1
1200,1,3,206,True,CUMMINSIND,True,206,1
1201,1,2,168,True,RBLBANK,True,168,1
1202,1,3,174,True,TECHM,True,174,1
1203,1,2,152,False,MARICO,True,152,2
1204,1,3,39,True,YESBANK,False,39,1
1205,1,3,144,False,SAIL,True,144,1
1206,1,3,158,True,LUPIN,True,158,1
1207,1,2,39,False,EMAMILTD,False,39,1
1208,1,2,39,True,BHARATFORG,False,39,2
1209,1,2,39,True,YESBANK,False,39,1
1210,1,2,166,True,LUPIN,True,166,0
1211,1,2,162,True,LUPIN,True,162,0
1212,1,2,162,True,LT,False,162,1
1213,1,3,144,True,SBIN,True,144,1
1214,2,3,143,False,DABUR,True,143,1
1215,2,3,157,False,DRREDDY,True,157,1
1216,2,3,138,False,BPCL,True,138,2
1217,1,2,162,True,LUPIN,True,162,1
1218,2,1,175,True,ZEEL,False,175,1
1219,1,2,39,False,YESBANK,True,39,1
1220,1,1,73,True,MASTEK,False,73,1
1221,1,3,121,True,BAJAJELEC,True,121,2
1222,1,1,73,True,JUSTDIAL,True,73,1
1223,1,2,166,False,CADILAHC,True,166,1
1224,1,1,73,False,BGRENERGY,False,73,1
1225,1,2,128,True,M&M,True,128,0
1226,1,3,121,True,M&M,True,121,0
1227,1,1,73,True,PANACEABIO,False,73,1
1228,1,1,73,True,RAIN,True,73,1
1229,1,1,73,False,MFSL,False,73,2
1230,1,2,39,True,JETAIRWAYS,False,39,1
1231,1,3,185,False,SAFARIND,True,185,1
1232,1,2,39,True,LUPIN,True,39,1
1233,2,2,167,True,TATAMOTORS,False,167,2
1234,1,3,121,False,PENIND,False,121,2
1235,1,1,73,False,JINDALSTEL,True,73,1
1236,2,2,167,False,ENGINERSIN,False,167,1
1237,1,2,151,False,HCLTECH,False,151,2
1238,1,1,73,False,KSCL,True,73,2
1239,1,3,121,True,NESTLEIND,True,121,0
1240,1,2,151,False,INDUSINDBK,True,151,2
1241,1,3,165,True,PERSISTENT,True,165,1
1242,1,3,157,True,KOTAKBANK,True,157,0
1243,1,2,162,False,LUPIN,True,162,1
1244,1,3,144,True,APOLLOHOSP,True,144,0
1245,2,2,151,False,YESBANK,False,151,2
1246,1,2,170,True,SBIN,True,170,1
1247,1,3,174,False,EICHERMOT,True,174,1
1249,1,2,170,False,INDHOTEL,False,170,1
1250,1,3,156,False,GLENMARK,True,156,1
1251,1,2,170,True,INDHOTEL,False,170,1
1252,1,3,152,False,NBCC,False,152,2
1253,1,3,121,True,SUNPHARMA,True,121,2
1254,1,2,205,True,RBLBANK,True,205,1
1255,1,2,167,False,TECHM,False,167,2
1256,1,2,162,True,NBCC,False,162,1
1257,1,3,144,False,BHEL,True,144,1
1258,1,2,151,False,ONGC,False,151,2
1259,1,3,152,False,HATHWAY,True,152,1
1260,1,2,128,True,BATAINDIA,False,128,1
1261,2,2,166,True,GLENMARK,False,166,2
1262,2,2,151,False,DRREDDY,False,151,2
1263,1,2,73,True,DBL,False,73,1
1264,1,2,166,False,SUNTV,False,166,1
1265,2,2,151,False,ASHOKLEY,True,151,2
1266,1,3,121,False,FINCABLES,False,121,1
